model,Body,transmission,owners,VIN,model_year,Mileage,Fuel,Kilometer,price,City,Car_Age,model_encoded,Body_encoded,transmission_encoded,Fuel_encoded,price_encoded,City_encoded
0.322580645,0.222222222,1,2,0.149373479,2017,0.374860957,1,0.677368019,682000,0,0.157894737,10,2,1,4,1063,0
0.612903226,0.222222222,1,2,0.933201118,2018,0.673340749,1,0.668611028,486000,0,0.131578947,19,2,1,4,783,0
0.322580645,0.777777778,1,1,0.69277923,2022,0.449017427,1,0.664227711,1800000,0,0.026315789,10,7,1,4,328,0
0.322580645,0.222222222,1,1,0.504822861,2017,0.438264739,1,0.70174123,540000,0,0.157894737,10,2,1,4,881,0
0.322580645,0.222222222,1,2,0.50455242,2018,0.438264739,1,0.664227711,530000,0,0.131578947,10,2,1,4,871,0
0.612903226,0.222222222,1,2,0.637338862,2020,0.555061179,1,0.655218071,407000,0,0.078947368,19,2,1,4,705,0
0.322580645,0.222222222,1,3,0.138555846,2016,0.438264739,1,0.693008181,453000,0,0.184210526,10,2,1,4,751,0
0.451612903,0.777777778,1,1,0.721265663,2021,0.412309974,1,0.664227711,1010000,0,0.052631579,14,7,1,4,76,0
0.290322581,0.777777778,0,2,0.117912197,2017,0.182424917,1,0.701730431,1675000,0,0.157894737,9,7,0,4,296,0
0.580645161,0.777777778,0,2,0.719552871,2018,0.297367445,0.25,0.679133577,1645000,0,0.131578947,18,7,0,1,290,0
0.903225806,0.222222222,0,1,0.509149914,2018,0.62143122,1,0.670368533,625000,0,0.131578947,28,2,0,4,1006,0
0.612903226,0.222222222,1,1,0.635445777,2022,0.498331479,1,0.665950518,635000,0,0.026315789,19,2,1,4,1016,0
0.322580645,0.888888889,1,1,0.160100965,2013,0.623655914,0.25,0.70473375,550000,0,0.263157895,10,8,1,1,891,0
0.612903226,0.888888889,0,2,0.667808528,2020,0.480533927,1,0.622618343,1025000,0,0.078947368,19,8,0,4,88,0
0.580645161,0.222222222,0,1,0.493284053,2017,0.449017427,0.5,0.638103891,550000,0,0.157894737,18,2,0,2,891,0
0.322580645,0.222222222,1,1,0.736139908,2021,0.479050797,1,0.641593141,977000,0,0.052631579,10,2,1,4,1367,0
0.322580645,0.888888889,1,1,0.710628324,2021,0.278457545,0.25,0.720432923,1705000,0,0.052631579,10,8,1,1,304,0
0.612903226,0.222222222,0,1,0.937618318,2018,0.573971079,1,0.708760598,667000,0,0.131578947,19,2,0,4,1048,0
0.322580645,0.222222222,0,2,0.13873614,2014,0.438264739,1,0.651081792,494000,0,0.236842105,10,2,0,4,791,0
0.290322581,0.888888889,1,1,0.114847201,2015,0.382647386,1,0.720948814,636000,0,0.210526316,9,8,1,4,1017,0
0.225806452,0.777777778,1,1,0.548904715,2017,0.590285502,0.25,0.735672928,792000,0,0.157894737,7,7,1,1,1195,0
0.741935484,0.777777778,1,2,0.732714324,2021,0.479050797,1,0.593446312,695000,0,0.052631579,23,7,1,4,1076,0
0.225806452,0.222222222,1,2,0.093842964,2014,0.315906563,1,0.708887437,360000,0,0.236842105,7,2,1,4,603,0
0.612903226,0.777777778,1,1,0.387451546,2016,0.638487208,0.25,0.752207649,827000,0,0.184210526,19,7,1,1,1246,0
0.612903226,0.222222222,1,1,0.937347877,2011,0.567296997,1,0.743588536,382000,0,0.315789474,19,2,1,4,625,0
0.903225806,0.222222222,1,1,0.665013973,2021,0.442343344,1,0.638103891,650000,0,0.052631579,28,2,1,4,1031,0
0.612903226,0.222222222,0,1,0.545298837,2017,0.593993326,1,0.673792251,512000,0,0.157894737,19,2,0,4,853,0
0.612903226,0.222222222,1,3,0.933201118,2018,0.673340749,1,0.699514757,463000,0,0.131578947,19,2,1,4,761,0
0.322580645,0.888888889,0,1,0.696565402,2023,0.421579533,1,0.593446312,1500000,0,0,10,8,0,4,251,0
0.612903226,0.222222222,1,2,0.544217074,2018,0.53948832,1,0.628105057,525000,0,0.131578947,19,2,1,4,866,0
0.838709677,0.777777778,1,1,0.456323808,2014,0.495736003,0.25,0.664227711,460000,0,0.236842105,26,7,1,1,758,0
0.612903226,0.222222222,1,1,0.35671144,2016,0.530960326,1,0.697548806,627000,0,0.184210526,19,2,1,4,1008,0
0.322580645,0.888888889,1,1,0.164698458,2012,0.368186874,1,0.691940052,511000,0,0.289473684,10,8,1,4,852,0
0.322580645,0.222222222,1,2,0.133687911,2015,0.573229514,0.25,0.718819507,600000,0,0.210526316,10,2,1,1,982,0
0.967741935,0.888888889,0,1,0.172631389,2014,0.366332963,0.25,0.671067599,1285000,0,0.236842105,30,8,0,1,188,0
0.903225806,0.222222222,1,1,0.919679077,2023,0.45420838,1,0.593446312,750000,0,0,28,2,1,4,1158,0
0.322580645,0.222222222,1,3,0.154151267,2006,0.449017427,1,0.708887437,130000,0,0.447368421,10,2,1,4,20,0
0.903225806,0.777777778,0,1,0.82592626,2023,0.449017427,0.5,0.593446312,1800000,0,0,28,7,0,2,328,0
0.322580645,0.222222222,0,1,0.910393942,2021,0.466073415,1,0.599849767,985000,0,0.052631579,10,2,0,4,1373,0
0.967741935,0.888888889,0,1,0.179482557,2018,0.558769003,0.25,0.698927109,1045000,0,0.131578947,30,8,0,1,101,0
0.903225806,0.222222222,1,1,0.226088524,2012,0.664441973,0.25,0.718819507,200000,0,0.289473684,28,2,1,1,364,0
0.612903226,0.222222222,1,1,0.357342468,2017,0.530960326,1,0.655084554,710000,0,0.157894737,19,2,1,4,1119,0
0.612903226,0.222222222,1,1,0.937347877,2016,0.567296997,1,0.665797694,586000,0,0.184210526,19,2,1,4,927,0
0.548387097,0.777777778,0,1,0.779049851,2022,0.286985539,1,0.638103891,1500000,0,0.026315789,17,7,0,4,251,0
0.612903226,0.222222222,0,1,0.500315514,2017,0.512050426,1,0.714939459,584000,0,0.157894737,19,2,0,4,925,0
0.322580645,0.222222222,1,1,0.14874245,2013,0.423433445,1,0.763750809,409000,0,0.263157895,10,2,1,4,707,0
0.612903226,0.888888889,0,1,0.637879744,2019,0.523915462,1,0.699420297,738000,0,0.105263158,19,8,0,4,1146,0
0.322580645,0.888888889,1,1,0.168574777,2015,0.642195032,0.25,0.727423076,380000,0,0.210526316,10,8,1,1,623,0
0.322580645,0.222222222,1,1,0.133056883,2017,0.427141268,1,0.711642251,656000,0,0.157894737,10,2,1,4,1037,0
0.612903226,0.222222222,1,1,0.937347877,2014,0.567296997,1,0.726668047,483000,0,0.236842105,19,2,1,4,780,0
0.612903226,0.222222222,1,1,0.569548364,2018,0.553207267,1,0.697140325,510000,0,0.131578947,19,2,1,4,851,0
0.967741935,0.888888889,0,2,0.568376454,2018,0.543196144,0.25,0.664227711,750000,0,0.131578947,30,8,0,1,1158,0
0.322580645,0.222222222,1,2,0.142792752,2008,0.472005933,1,0.720634585,185000,0,0.394736842,10,2,1,4,55,0
0.322580645,0.222222222,1,2,0.142792752,2008,0.472005933,1,0.727423076,180000,0,0.394736842,10,2,1,4,52,0
0.580645161,0.777777778,0,2,0.342828811,2016,0.330737857,0.25,0.676534217,1245000,0,0.184210526,18,7,0,1,172,0
0.967741935,0.222222222,1,1,0.176237267,2010,0.348164627,1,0.715997262,300000,0,0.342105263,30,2,1,4,544,0
0.903225806,0.777777778,0,1,0.655728838,2020,0.449017427,0.5,0.664227711,1350000,0,0.078947368,28,7,0,2,207,0
0.903225806,0.777777778,0,1,0.655728838,2022,0.449017427,0.5,0.641967401,1450000,0,0.026315789,28,7,0,2,234,0
0.612903226,0.222222222,0,2,0.500315514,2017,0.512050426,1,0.693819188,546000,0,0.157894737,19,2,0,4,887,0
0.290322581,0.222222222,1,1,0.12016587,2016,0.430849092,1,0.705371977,533000,0,0.184210526,9,2,1,4,874,0
0.290322581,0.888888889,0,1,0.111601911,2004,0.275120504,1,0.735011973,160000,0,0.5,9,8,0,4,37,0
0.322580645,0.222222222,1,1,0.14107996,2012,0.492398962,1,0.712241365,332000,0,0.289473684,10,2,1,4,576,0
0.612903226,0.888888889,1,2,0.590101866,2018,0.536892844,1,0.710061135,809000,0,0.131578947,19,8,1,4,1231,0
0.612903226,0.222222222,1,1,0.35139277,2008,0.467927327,1,0.718819507,200000,0,0.394736842,19,2,1,4,364,0
0.612903226,0.222222222,0,3,0.359596142,2015,0.593993326,1,0.749256387,347000,0,0.210526316,19,2,0,4,591,0
0.612903226,0.222222222,1,2,0.479130984,2006,0.33444568,1,0.718819507,150000,0,0.447368421,19,2,1,4,31,0
0.967741935,0.777777778,1,1,0.775714414,2021,0.482017056,1,0.740067374,1359000,0,0.052631579,30,7,1,4,209,0
0.322580645,0.222222222,1,2,0.504732714,2018,0.438264739,1,0.677699936,543000,0,0.131578947,10,2,1,4,884,0
0.612903226,0.222222222,1,3,0.479130984,2006,0.33444568,1,0.718819507,150000,0,0.447368421,19,2,1,4,31,0
0.322580645,0.222222222,1,2,0.148922744,2013,0.526140156,0.25,0.708887437,475000,0,0.263157895,10,2,1,1,772,0
0.322580645,0.222222222,1,2,0.152438475,2003,0.449017427,1,0.727423076,110000,0,0.526315789,10,2,1,4,6,0
0.838709677,0.222222222,0,2,0.489137294,2016,0.628846867,1,0.674159627,350000,0,0.184210526,26,2,0,4,594,0
0.322580645,0.222222222,1,3,0.136031732,2006,0.304783092,1,0.741800481,135000,0,0.447368421,10,2,1,4,22,0
0.612903226,0.222222222,1,2,0.390246101,2005,0.438264739,1,0.735011973,170000,0,0.473684211,19,2,1,4,44,0
0.935483871,0.444444444,1,2,0.206346345,2015,0.219132369,0.25,0.697140325,1449000,0,0.210526316,29,4,1,1,233,0
0.612903226,0.222222222,1,1,0.355269089,2015,0.625509826,1,0.697140325,300000,0,0.210526316,19,2,1,4,544,0
0.612903226,0.222222222,1,2,0.388082575,2014,0.497960697,1,0.682895028,377000,0,0.236842105,19,2,1,4,620,0
0.612903226,0.888888889,0,2,0.524565041,2017,0.790507972,0.25,0.749427184,638000,0,0.157894737,19,8,0,1,1019,0
0.322580645,0.777777778,0,1,0.94933742,2020,0.449017427,1,0.716951812,1575000,0,0.078947368,10,7,0,4,272,0
0.612903226,0.222222222,0,1,0.635535924,2021,0.498331479,1,0.710977247,674000,0,0.052631579,19,2,0,4,1055,0
0.612903226,0.222222222,1,1,0.635445777,2021,0.498331479,1,0.658990714,613000,0,0.052631579,19,2,1,4,994,0
0.451612903,0.777777778,1,1,0.640043271,2019,0.360400445,1,0.65500778,1145000,0,0.105263158,14,7,1,4,143,0
0.322580645,0.222222222,1,2,0.13314703,2015,0.427141268,1,0.687976242,595000,0,0.210526316,10,2,1,4,936,0
0.225806452,0.777777778,1,2,0.081492833,2014,0.579162032,0.25,0.753547701,450000,0,0.236842105,7,7,1,1,748,0
0.290322581,0.222222222,1,1,0.120256017,2017,0.430849092,1,0.716603132,599000,0,0.157894737,9,2,1,4,940,0
0.612903226,0.222222222,1,1,0.35671144,2016,0.530960326,1,0.724787836,625000,0,0.184210526,19,2,1,4,1006,0
0.935483871,0.444444444,1,1,0.212025602,2011,0.212087505,0.25,0.753547701,750000,0,0.315789474,29,4,1,1,1158,0
0.096774194,0.888888889,1,2,0.042549355,2010,0.416017798,0.25,0.741800481,445000,0,0.342105263,3,8,1,1,743,0
0.935483871,0.888888889,1,3,0.190390336,2004,0.234334446,1,0.741800481,120000,0,0.5,29,8,1,4,14,0
0.322580645,0.222222222,1,2,0.14107996,2012,0.492398962,1,0.697140325,320000,0,0.289473684,10,2,1,4,564,0
0.451612903,0.777777778,0,1,0.759127378,2022,0.449017427,0.25,0.638103891,1350000,0,0.026315789,14,7,0,1,207,0
0.612903226,0.222222222,1,2,0.352835121,2006,0.467927327,1,0.753547701,165000,0,0.447368421,19,2,1,4,41,0
0.193548387,0.222222222,1,2,0.074461372,2018,0.341861327,1,0.697140325,525000,0,0.131578947,6,2,1,4,866,0
0.322580645,0.777777778,1,1,0.129541152,2015,0.46681498,0.25,0.727423076,888000,0,0.210526316,10,7,1,1,1296,0
0.580645161,0.777777778,1,2,0.337600288,2015,0.423062662,0.25,0.727423076,575000,0,0.210526316,18,7,1,1,916,0
0.612903226,0.888888889,1,1,0.524925629,2017,0.790507972,0.25,0.738449454,707000,0,0.157894737,19,8,1,1,1116,0
0.612903226,0.222222222,1,1,0.35671144,2016,0.530960326,1,0.723384948,593000,0,0.184210526,19,2,1,4,934,0
0.096774194,0.222222222,1,1,0.039033625,2011,0.427141268,1,0.73356402,250000,0,0.315789474,3,2,1,4,406,0
0.322580645,0.222222222,1,1,0.13314703,2016,0.427141268,1,0.722372932,685000,0,0.184210526,10,2,1,4,1066,0
0.322580645,0.888888889,1,1,0.165599928,2016,0.368186874,1,0.711618582,699000,0,0.184210526,10,8,1,4,1080,0
0.935483871,0.888888889,0,2,0.510231678,2017,0.266963293,1,0.718819507,1200000,0,0.157894737,29,8,0,4,161,0
0.612903226,0.222222222,1,2,0.655548544,2021,0.555061179,1,0.650764965,425000,0,0.052631579,19,2,1,4,724,0
0.967741935,0.222222222,1,2,0.175786532,2014,0.555802744,0.25,0.74794144,380000,0,0.236842105,30,2,1,1,623,0
0.967741935,0.222222222,1,2,0.175065357,2017,0.338153504,1,0.707713837,574000,0,0.157894737,30,2,1,4,915,0
0.612903226,0.222222222,1,1,0.937347877,2016,0.567296997,1,0.720936345,573000,0,0.184210526,19,2,1,4,914,0
0.580645161,0.777777778,1,3,0.342197782,2015,0.330737857,0.25,0.74794144,685000,0,0.210526316,18,7,1,1,1066,0
0.290322581,0.222222222,0,2,0.107635446,2012,0.419725621,1,0.684354034,425000,0,0.289473684,9,2,0,4,724,0
0.322580645,0.222222222,0,2,0.142251871,2009,0.449388209,1,0.718819507,265000,0,0.368421053,10,2,0,4,421,0
0.612903226,0.888888889,1,1,0.380510232,2019,0.386355209,1,0.654727149,600000,0,0.105263158,19,8,1,4,982,0
0.290322581,0.888888889,1,1,0.109077797,2016,0.39747868,1,0.682763081,650000,0,0.184210526,9,8,1,4,1031,0
0.612903226,0.222222222,1,1,0.374921121,2015,0.67185762,0.25,0.697140325,430000,0,0.210526316,19,2,1,1,729,0
0.612903226,0.555555556,1,1,0.661768683,2021,0.334816463,1,0.593446312,530000,0,0.052631579,19,5,1,4,871,0
0.967741935,0.222222222,1,1,0.697737312,2022,0.413793103,1,0.638103891,1075000,0,0.026315789,30,2,1,4,114,0
0.322580645,0.888888889,1,2,0.537456053,2017,0.367816092,1,0.708887437,750000,0,0.157894737,10,8,1,4,1158,0
0.322580645,0.222222222,1,2,0.13314703,2017,0.427141268,1,0.71328186,615000,0,0.157894737,10,2,1,4,996,0
0.612903226,0.222222222,1,1,0.357252321,2018,0.753058954,0.25,0.730469193,746000,0,0.131578947,19,2,1,1,1154,0
0.870967742,0.888888889,1,2,0.28513477,2012,0.497589915,0.25,0.753547701,370000,0,0.289473684,27,8,1,1,613,0
0.322580645,0.888888889,1,2,0.159560083,2016,0.368186874,1,0.737165523,667000,0,0.184210526,10,8,1,4,1048,0
0.612903226,0.222222222,1,1,0.35671144,2017,0.530960326,1,0.691319632,634000,0,0.157894737,19,2,1,4,1015,0
0.290322581,0.222222222,1,2,0.120256017,2017,0.430849092,1,0.6916811,579000,0,0.157894737,9,2,1,4,920,0
0.612903226,0.222222222,1,1,0.35671144,2018,0.530960326,1,0.682763081,510000,0,0.131578947,19,2,1,4,851,0
0.612903226,0.222222222,1,2,0.937708465,2018,0.567296997,1,0.706058947,634000,0,0.131578947,19,2,1,4,1015,0
0.322580645,0.222222222,0,1,0.13873614,2015,0.438264739,1,0.709891143,527000,0,0.210526316,10,2,0,4,868,0
0.322580645,0.777777778,0,1,0.130442621,2018,0.219503152,1,0.718819507,900000,0,0.131578947,10,7,0,4,1314,0
0.419354839,0.777777778,1,2,0.53403047,2018,0.371523915,0.25,0.727423076,1500000,0,0.131578947,13,7,1,1,251,0
0.322580645,0.222222222,1,2,0.638781213,2021,0.505005562,1,0.593446312,650000,0,0.052631579,10,2,1,4,1031,0
0.935483871,0.444444444,1,2,0.214459569,2012,0.219132369,0.25,0.753547701,965000,0,0.289473684,29,4,1,1,1358,0
0.322580645,0.888888889,1,4,0.163706842,2013,0.565072303,0.25,0.753547701,400000,0,0.263157895,10,8,1,1,698,0
0.193548387,0.888888889,1,1,0.068782115,2009,0.330737857,1,0.697140325,300000,0,0.368421053,6,8,1,4,544,0
0.322580645,0.222222222,1,1,0.735058145,2020,0.479050797,1,0.619349631,982000,0,0.078947368,10,2,1,4,1371,0
0.612903226,0.222222222,0,1,0.533219147,2017,0.530960326,1,0.725787691,674000,0,0.157894737,19,2,0,4,1055,0
0.903225806,0.777777778,1,1,0.719643018,2021,0.38005191,1,0.638103891,810000,0,0.052631579,28,7,1,4,1232,0
0.612903226,0.888888889,1,1,0.667357793,2020,0.50315165,1,0.684209296,792000,0,0.078947368,19,8,1,4,1195,0
0.322580645,0.222222222,0,2,0.136843054,2016,0.438264739,1,0.682266671,513000,0,0.184210526,10,2,0,4,854,0
0.322580645,0.888888889,1,1,0.16199405,2010,0.338153504,1,0.682763081,360000,0,0.342105263,10,8,1,4,603,0
0.612903226,0.222222222,1,1,0.937347877,2016,0.567296997,1,0.712449999,579000,0,0.184210526,19,2,1,4,920,0
0.612903226,0.222222222,1,1,0.569548364,2018,0.553207267,1,0.664227711,550000,0,0.131578947,19,2,1,4,891,0
0.322580645,0.222222222,1,2,0.139186875,2014,0.438264739,1,0.737965075,383000,0,0.236842105,10,2,1,4,626,0
0.322580645,0.222222222,1,1,0.513476967,2017,0.427141268,1,0.737796633,605000,0,0.157894737,10,2,1,4,987,0
0.580645161,0.777777778,1,1,0.652303254,2019,0.36114201,1,0.664227711,985000,0,0.105263158,18,7,1,4,1373,0
0.967741935,0.222222222,1,2,0.697737312,2020,0.413793103,1,0.664559741,935000,0,0.078947368,30,2,1,4,1340,0
0.967741935,0.222222222,1,2,0.177409177,2016,0.348164627,1,0.707811093,675000,0,0.184210526,30,2,1,4,1056,0
0.612903226,0.222222222,1,4,0.395384477,2004,0.378939562,1,0.741800481,135000,0,0.5,19,2,1,4,22,0
0.903225806,0.777777778,0,1,0.666907059,2022,0.343715239,1,0.633324264,1345000,0,0.026315789,28,7,0,4,205,0
0.612903226,0.222222222,1,1,0.357252321,2016,0.753058954,0.25,0.710229629,734000,0,0.184210526,19,2,1,1,1142,0
0.290322581,0.777777778,1,2,0.510502118,2017,0.386355209,1,0.714545271,701000,0,0.157894737,9,7,1,4,1110,0
0.838709677,0.777777778,1,1,0.455061751,2014,0.496106785,0.25,0.741800481,535000,0,0.236842105,26,7,1,1,876,0
0.290322581,0.777777778,1,1,0.510502118,2017,0.386355209,1,0.655398128,789000,0,0.157894737,9,7,1,4,1192,0
0.612903226,0.222222222,1,1,0.937347877,2015,0.567296997,1,0.674618206,548000,0,0.210526316,19,2,1,4,889,0
0.580645161,0.777777778,1,1,0.323897954,2012,0.375602521,0.25,0.71499418,350000,0,0.289473684,18,7,1,1,594,0
0.612903226,0.222222222,1,2,0.933201118,2015,0.673340749,1,0.6832509,477000,0,0.210526316,19,2,1,4,774,0
0.483870968,0.777777778,0,1,0.437753538,2013,0.195402299,0.25,0.727423076,1525000,0,0.263157895,15,7,0,1,255,0
0.612903226,0.222222222,1,1,0.937347877,2014,0.567296997,1,0.705198231,515000,0,0.236842105,19,2,1,4,856,0
0.322580645,0.222222222,1,2,0.13314703,2016,0.427141268,1,0.73516428,562000,0,0.184210526,10,2,1,4,903,0
0.967741935,0.888888889,1,3,0.18056432,2010,0.295142751,1,0.718819507,345000,0,0.342105263,30,8,1,4,589,0
0.322580645,0.888888889,1,4,0.163706842,2013,0.565072303,0.25,0.753547701,475000,0,0.263157895,10,8,1,1,772,0
0.741935484,0.777777778,1,2,0.73226359,2021,0.432703003,1,0.593446312,670000,0,0.052631579,23,7,1,4,1051,0
0.290322581,0.222222222,0,1,0.718831696,2021,0.371523915,1,0.640441605,950000,0,0.052631579,9,2,0,4,1349,0
0.322580645,0.222222222,1,2,0.61354007,2020,0.427141268,1,0.638103891,700000,0,0.078947368,10,2,1,4,1109,0
0.580645161,0.777777778,0,1,0.717028757,2021,0.301075269,1,0.593446312,1500000,0,0.052631579,18,7,0,4,251,0
0.096774194,0.888888889,1,3,0.042549355,2009,0.416017798,0.25,0.708887437,370000,0,0.368421053,3,8,1,1,613,0
0.322580645,0.222222222,1,1,0.132606148,2015,0.573229514,0.25,0.718819507,550000,0,0.210526316,10,2,1,1,891,0
0.322580645,0.222222222,1,2,0.13314703,2015,0.427141268,1,0.693327521,581000,0,0.210526316,10,2,1,4,922,0
0.612903226,0.222222222,1,1,0.375912738,2017,0.493882091,1,0.693205728,582000,0,0.157894737,19,2,1,4,923,0
0.290322581,0.888888889,1,3,0.115838817,2007,0.393770857,1,0.753547701,185000,0,0.421052632,9,8,1,4,55,0
0.322580645,0.222222222,1,1,0.50455242,2018,0.438264739,1,0.683989997,531000,0,0.131578947,10,2,1,4,872,0
0.322580645,0.222222222,1,1,0.505003155,2017,0.438264739,1,0.673710739,558000,0,0.157894737,10,2,1,4,899,0
0.322580645,0.222222222,1,3,0.154602001,2006,0.367816092,1,0.741800481,155000,0,0.447368421,10,2,1,4,33,0
0.322580645,0.222222222,0,2,0.136843054,2016,0.438264739,1,0.733651089,508000,0,0.184210526,10,2,0,4,849,0
0.322580645,0.222222222,1,1,0.505003155,2017,0.438264739,1,0.705781206,542000,0,0.157894737,10,2,1,4,883,0
0.612903226,0.222222222,1,2,0.937347877,2015,0.567296997,1,0.711231441,501000,0,0.210526316,19,2,1,4,842,0
0.612903226,0.444444444,1,1,0.603263319,2018,0.454579162,1,0.703281225,875000,0,0.131578947,19,4,1,4,1287,0
0.580645161,0.777777778,1,1,0.699630398,2020,0.449017427,0.25,0.699667341,1370000,0,0.078947368,18,7,1,1,212,0
0.612903226,0.555555556,1,1,0.661678536,2018,0.334816463,1,0.712287221,485000,0,0.131578947,19,5,1,4,782,0
0.322580645,0.222222222,1,3,0.140899666,2010,0.492398962,1,0.638103891,300000,0,0.342105263,10,2,1,4,544,0
0.096774194,0.888888889,1,3,0.042549355,2009,0.416017798,0.25,0.708887437,350000,0,0.368421053,3,8,1,1,594,0
0.322580645,0.222222222,0,1,0.504913008,2018,0.438264739,1,0.682763081,630000,0,0.131578947,10,2,0,4,1011,0
0.322580645,0.222222222,1,1,0.148652303,2012,0.423433445,1,0.716422828,417000,0,0.289473684,10,2,1,4,716,0
0.612903226,0.222222222,0,2,0.356891734,2016,0.530960326,1,0.712881404,631000,0,0.184210526,19,2,0,4,1012,0
0.580645161,0.444444444,1,2,0.347155864,2012,0.256581387,0.25,0.709952434,465000,0,0.289473684,18,4,1,1,763,0
0.612903226,0.222222222,1,1,0.937347877,2016,0.567296997,1,0.70971646,544000,0,0.184210526,19,2,1,4,885,0
0.612903226,0.222222222,1,2,0.357342468,2016,0.530960326,1,0.68154026,704000,0,0.184210526,19,2,1,4,1113,0
0.290322581,0.222222222,1,1,0.106643829,2015,0.456803856,1,0.739303021,359000,0,0.210526316,9,2,1,4,602,0
0.290322581,0.888888889,0,2,0.112683674,2013,0.360400445,1,0.697140325,520000,0,0.263157895,9,8,0,4,861,0
0.612903226,0.222222222,1,3,0.388082575,2015,0.497960697,1,0.72838792,335000,0,0.210526316,19,2,1,4,579,0
0.612903226,0.222222222,1,1,0.937708465,2021,0.567296997,1,0.694708495,766000,0,0.052631579,19,2,1,4,1172,0
0.612903226,0.222222222,1,1,0.358243938,2015,0.593993326,1,0.753547701,350000,0,0.210526316,19,2,1,4,594,0
0.903225806,0.888888889,1,3,0.271612729,2018,0.50315165,0.25,0.735011973,480000,0,0.131578947,28,8,1,1,777,0
0.580645161,0.777777778,1,2,0.5022086,2017,0.407119021,0.25,0.708887437,822000,0,0.157894737,18,7,1,1,1242,0
0.193548387,0.888888889,1,4,0.068782115,2009,0.330737857,1,0.753547701,190000,0,0.368421053,6,8,1,4,58,0
0.290322581,0.888888889,0,3,0.123861895,2008,0.171301446,1,0.718819507,600000,0,0.394736842,9,8,0,4,982,0
0.580645161,0.777777778,1,1,0.772829712,2022,0.482758621,0.25,0.664227711,995000,0,0.026315789,18,7,1,1,1379,0
0.612903226,0.222222222,1,3,0.372216713,2001,0.256581387,1,0.664227711,120000,0,0.578947368,19,2,1,4,14,0
0.741935484,0.777777778,1,2,0.302713423,2013,0.442343344,0.25,0.753547701,575000,0,0.263157895,23,7,1,1,916,0
0.612903226,0.222222222,1,2,0.354998648,2014,0.580645161,1,0.708887437,260000,0,0.236842105,19,2,1,4,416,0
0.612903226,0.222222222,1,1,0.937347877,2015,0.567296997,1,0.716232438,539000,0,0.210526316,19,2,1,4,880,0
0.322580645,0.888888889,0,2,0.537636347,2018,0.367816092,1,0.665330703,1006000,0,0.131578947,10,8,0,4,72,0
0.612903226,0.888888889,1,1,0.515189759,2018,0.779013719,0.25,0.743332971,796000,0,0.131578947,19,8,1,1,1199,0
0.322580645,0.222222222,1,1,0.13314703,2015,0.427141268,1,0.701627148,636000,0,0.210526316,10,2,1,4,1017,0
0.870967742,0.777777778,1,1,0.290453439,2015,0.392658509,0.25,0.735011973,1400000,0,0.210526316,27,7,1,1,221,0
0.612903226,0.222222222,1,2,0.357342468,2016,0.530960326,1,0.689273366,615000,0,0.184210526,19,2,1,4,996,0
0.612903226,0.555555556,1,1,0.694221581,2021,0.449017427,0,0.682763081,500000,0,0.052631579,19,5,1,0,841,0
0.903225806,0.222222222,1,1,0.664563238,2021,0.442343344,1,0.673608703,718000,0,0.052631579,28,2,1,4,1126,0
0.612903226,0.222222222,1,1,0.937347877,2012,0.567296997,1,0.687065122,436000,0,0.289473684,19,2,1,4,735,0
0.612903226,0.222222222,1,2,0.355178942,2015,0.625509826,1,0.697140325,280000,0,0.210526316,19,2,1,4,437,0
0.838709677,0.444444444,0,1,0.630217254,2022,0.412309974,1,0.664227711,780000,0,0.026315789,26,4,0,4,1184,0
0.580645161,0.777777778,0,2,0.343640133,2016,0.330737857,0.25,0.727423076,900000,0,0.184210526,18,7,0,1,1314,0
0.612903226,0.444444444,1,1,0.806905256,2022,0.705598813,0,0.638103891,1300000,0,0.026315789,19,4,1,0,196,0
0.612903226,0.888888889,1,2,0.382763905,2014,0.556915091,0,0.697140325,300000,0,0.236842105,19,8,1,0,544,0
0.612903226,0.888888889,1,1,0.637519156,2020,0.523915462,1,0.682763081,670000,0,0.078947368,19,8,1,4,1051,0
0.612903226,0.222222222,1,1,0.610384927,2020,0.516499815,1,0.593446312,900000,0,0.078947368,19,2,1,4,1314,0
0.612903226,0.222222222,1,1,0.357342468,2016,0.530960326,1,0.708887437,600000,0,0.184210526,19,2,1,4,982,0
0.096774194,0.222222222,1,4,0.0530064,2008,0.404894327,1,0.74794144,110000,0,0.394736842,3,2,1,4,6,0
0.322580645,0.222222222,1,1,0.133237177,2016,0.427141268,1,0.706099328,605000,0,0.184210526,10,2,1,4,987,0
0.322580645,0.222222222,1,1,0.505003155,2017,0.438264739,1,0.719169245,559000,0,0.157894737,10,2,1,4,900,0
0.967741935,0.222222222,1,3,0.176778148,2012,0.555802744,0.25,0.735011973,268000,0,0.289473684,30,2,1,1,424,0
0.612903226,0.888888889,1,1,0.667538087,2020,0.50315165,1,0.727942865,780000,0,0.078947368,19,8,1,4,1184,0
0.322580645,0.777777778,1,2,0.736861084,2016,0.219503152,1,0.72889844,864000,0,0.184210526,10,7,1,4,1278,0
0.322580645,0.222222222,1,1,0.153790679,2009,0.401928068,1,0.682763081,240000,0,0.368421053,10,2,1,4,397,0
0.290322581,0.222222222,1,1,0.107996034,2012,0.456803856,1,0.735583583,341000,0,0.289473684,9,2,1,4,585,0
0.322580645,0.222222222,1,1,0.153790679,2009,0.401928068,1,0.682763081,240000,0,0.368421053,10,2,1,4,397,0
